入库时间,站点编号,站点名称,平面坐标系X,平面坐标系y,观测时间,当前雨量开始时间,当前雨量结束时间,当前雨量(毫米),近1小时雨量开始时间,近1小时雨量结束时间,近1小时雨量(毫米),近3小时雨量开始时间,近3小时雨量结束时间,近3小时雨量(毫米)
2017/6/14 19:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 19:10:00,2017/6/14 19:00:00,2017/6/14 19:10:00,0,2017/6/14 18:10:00,2017/6/14 19:10:00,0.6,2017/6/14 16:10:00,2017/6/14 19:10:00,16.5
2017/6/14 19:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 19:10:00,2017/6/14 19:00:00,2017/6/14 19:10:00,0,2017/6/14 18:10:00,2017/6/14 19:10:00,0.6,2017/6/14 16:10:00,2017/6/14 19:10:00,16.5
2017/6/14 19:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 19:20:00,2017/6/14 19:00:00,2017/6/14 19:20:00,0.2,2017/6/14 18:20:00,2017/6/14 19:20:00,0.4,2017/6/14 16:20:00,2017/6/14 19:20:00,16.6
2017/6/14 19:46:09,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 19:30:00,2017/6/14 19:00:00,2017/6/14 19:30:00,1.2,2017/6/14 18:30:00,2017/6/14 19:30:00,1.3,2017/6/14 16:30:00,2017/6/14 19:30:00,16.5
2017/6/14 19:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 19:40:00,2017/6/14 19:00:00,2017/6/14 19:40:00,2.5,2017/6/14 18:40:00,2017/6/14 19:40:00,2.5,2017/6/14 16:40:00,2017/6/14 19:40:00,16.6
2017/6/14 2:06:06,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 1:50:00,2017/6/14 1:00:00,2017/6/14 1:50:00,0,2017/6/14 0:50:00,2017/6/14 1:50:00,0,2017/6/13 22:50:00,2017/6/14 1:50:00,0.5
2017/6/14 2:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 2:00:00,2017/6/14 1:00:00,2017/6/14 2:00:00,0,2017/6/14 1:00:00,2017/6/14 2:00:00,0,2017/6/13 23:00:00,2017/6/14 2:00:00,0.5
2017/6/14 2:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 2:20:00,2017/6/14 2:00:00,2017/6/14 2:20:00,0.1,2017/6/14 1:20:00,2017/6/14 2:20:00,0.1,2017/6/13 23:20:00,2017/6/14 2:20:00,0.5
2017/6/14 2:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 2:20:00,2017/6/14 2:00:00,2017/6/14 2:20:00,0.1,2017/6/14 1:20:00,2017/6/14 2:20:00,0.1,2017/6/13 23:20:00,2017/6/14 2:20:00,0.5
2017/6/14 2:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 2:40:00,2017/6/14 2:00:00,2017/6/14 2:40:00,0.1,2017/6/14 1:40:00,2017/6/14 2:40:00,0.1,2017/6/13 23:40:00,2017/6/14 2:40:00,0.3
2017/6/14 2:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 2:40:00,2017/6/14 2:00:00,2017/6/14 2:40:00,0.1,2017/6/14 1:40:00,2017/6/14 2:40:00,0.1,2017/6/13 23:40:00,2017/6/14 2:40:00,0.3
2017/6/14 20:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 19:50:00,2017/6/14 19:00:00,2017/6/14 19:50:00,3.3,2017/6/14 18:50:00,2017/6/14 19:50:00,3.3,2017/6/14 16:50:00,2017/6/14 19:50:00,15.4
2017/6/14 20:16:06,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 20:00:00,2017/6/14 19:00:00,2017/6/14 20:00:00,3.9,2017/6/14 19:00:00,2017/6/14 20:00:00,3.9,2017/6/14 17:00:00,2017/6/14 20:00:00,14.8
2017/6/14 20:26:06,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 20:10:00,2017/6/14 20:00:00,2017/6/14 20:10:00,1,2017/6/14 19:10:00,2017/6/14 20:10:00,4.9,2017/6/14 17:10:00,2017/6/14 20:10:00,14.5
2017/6/14 20:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 20:30:00,2017/6/14 20:00:00,2017/6/14 20:30:00,2.2,2017/6/14 19:30:00,2017/6/14 20:30:00,4.9,2017/6/14 17:30:00,2017/6/14 20:30:00,13.4
2017/6/14 20:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 20:40:00,2017/6/14 20:00:00,2017/6/14 20:40:00,2.3,2017/6/14 19:40:00,2017/6/14 20:40:00,3.7,2017/6/14 17:40:00,2017/6/14 20:40:00,12.7
2017/6/14 20:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 20:50:00,2017/6/14 20:00:00,2017/6/14 20:50:00,2.4,2017/6/14 19:50:00,2017/6/14 20:50:00,3,2017/6/14 17:50:00,2017/6/14 20:50:00,11.4
2017/6/14 21:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 20:50:00,2017/6/14 20:00:00,2017/6/14 20:50:00,2.4,2017/6/14 19:50:00,2017/6/14 20:50:00,3,2017/6/14 17:50:00,2017/6/14 20:50:00,11.4
2017/6/14 21:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 21:10:00,2017/6/14 21:00:00,2017/6/14 21:10:00,0,2017/6/14 20:10:00,2017/6/14 21:10:00,1.5,2017/6/14 18:10:00,2017/6/14 21:10:00,7
2017/6/14 21:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 21:10:00,2017/6/14 21:00:00,2017/6/14 21:10:00,0,2017/6/14 20:10:00,2017/6/14 21:10:00,1.5,2017/6/14 18:10:00,2017/6/14 21:10:00,7
2017/6/14 21:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 21:20:00,2017/6/14 21:00:00,2017/6/14 21:20:00,0.1,2017/6/14 20:20:00,2017/6/14 21:20:00,0.8,2017/6/14 18:20:00,2017/6/14 21:20:00,6.7
2017/6/14 21:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 21:30:00,2017/6/14 21:00:00,2017/6/14 21:30:00,0.2,2017/6/14 20:30:00,2017/6/14 21:30:00,0.5,2017/6/14 18:30:00,2017/6/14 21:30:00,6.7
2017/6/14 21:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 21:40:00,2017/6/14 21:00:00,2017/6/14 21:40:00,0.2,2017/6/14 20:40:00,2017/6/14 21:40:00,0.4,2017/6/14 18:40:00,2017/6/14 21:40:00,6.6
2017/6/14 22:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 21:50:00,2017/6/14 21:00:00,2017/6/14 21:50:00,0.5,2017/6/14 20:50:00,2017/6/14 21:50:00,0.6,2017/6/14 18:50:00,2017/6/14 21:50:00,6.9
2017/6/14 22:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 22:00:00,2017/6/14 21:00:00,2017/6/14 22:00:00,1,2017/6/14 21:00:00,2017/6/14 22:00:00,1,2017/6/14 19:00:00,2017/6/14 22:00:00,7.4
2017/6/14 22:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 22:20:00,2017/6/14 22:00:00,2017/6/14 22:20:00,0.2,2017/6/14 21:20:00,2017/6/14 22:20:00,1.1,2017/6/14 19:20:00,2017/6/14 22:20:00,7.4
2017/6/14 22:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 22:30:00,2017/6/14 22:00:00,2017/6/14 22:30:00,0.2,2017/6/14 21:30:00,2017/6/14 22:30:00,1,2017/6/14 19:30:00,2017/6/14 22:30:00,6.4
2017/6/14 22:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 22:40:00,2017/6/14 22:00:00,2017/6/14 22:40:00,0.3,2017/6/14 21:40:00,2017/6/14 22:40:00,1.1,2017/6/14 19:40:00,2017/6/14 22:40:00,5.2
2017/6/14 22:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 22:50:00,2017/6/14 22:00:00,2017/6/14 22:50:00,0.3,2017/6/14 21:50:00,2017/6/14 22:50:00,0.8,2017/6/14 19:50:00,2017/6/14 22:50:00,4.4
2017/6/14 23:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 22:50:00,2017/6/14 22:00:00,2017/6/14 22:50:00,0.3,2017/6/14 21:50:00,2017/6/14 22:50:00,0.8,2017/6/14 19:50:00,2017/6/14 22:50:00,4.4
2017/6/14 23:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 23:10:00,2017/6/14 23:00:00,2017/6/14 23:10:00,0.7,2017/6/14 22:10:00,2017/6/14 23:10:00,1,2017/6/14 20:10:00,2017/6/14 23:10:00,3.6
2017/6/14 23:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 23:10:00,2017/6/14 23:00:00,2017/6/14 23:10:00,0.7,2017/6/14 22:10:00,2017/6/14 23:10:00,1,2017/6/14 20:10:00,2017/6/14 23:10:00,3.6
2017/6/14 23:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 23:20:00,2017/6/14 23:00:00,2017/6/14 23:20:00,1.1,2017/6/14 22:20:00,2017/6/14 23:20:00,1.3,2017/6/14 20:20:00,2017/6/14 23:20:00,3.2
2017/6/14 23:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 23:30:00,2017/6/14 23:00:00,2017/6/14 23:30:00,1.5,2017/6/14 22:30:00,2017/6/14 23:30:00,1.7,2017/6/14 20:30:00,2017/6/14 23:30:00,3.2
2017/6/14 23:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 23:40:00,2017/6/14 23:00:00,2017/6/14 23:40:00,1.7,2017/6/14 22:40:00,2017/6/14 23:40:00,1.8,2017/6/14 20:40:00,2017/6/14 23:40:00,3.3
2017/6/14 3:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 2:50:00,2017/6/14 2:00:00,2017/6/14 2:50:00,0.1,2017/6/14 1:50:00,2017/6/14 2:50:00,0.1,2017/6/13 23:50:00,2017/6/14 2:50:00,0.2
2017/6/14 3:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 3:00:00,2017/6/14 2:00:00,2017/6/14 3:00:00,0.1,2017/6/14 2:00:00,2017/6/14 3:00:00,0.1,2017/6/14,2017/6/14 3:00:00,0.1
2017/6/14 3:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 3:10:00,2017/6/14 3:00:00,2017/6/14 3:10:00,0,2017/6/14 2:10:00,2017/6/14 3:10:00,0.1,2017/6/14 0:10:00,2017/6/14 3:10:00,0.1
2017/6/14 3:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 3:20:00,2017/6/14 3:00:00,2017/6/14 3:20:00,0,2017/6/14 2:20:00,2017/6/14 3:20:00,0,2017/6/14 0:20:00,2017/6/14 3:20:00,0.1
2017/6/14 3:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 3:30:00,2017/6/14 3:00:00,2017/6/14 3:30:00,0,2017/6/14 2:30:00,2017/6/14 3:30:00,0,2017/6/14 0:30:00,2017/6/14 3:30:00,0.1
2017/6/14 3:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 3:40:00,2017/6/14 3:00:00,2017/6/14 3:40:00,0,2017/6/14 2:40:00,2017/6/14 3:40:00,0,2017/6/14 0:40:00,2017/6/14 3:40:00,0.1
2017/6/14 4:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 3:50:00,2017/6/14 3:00:00,2017/6/14 3:50:00,0,2017/6/14 2:50:00,2017/6/14 3:50:00,0,2017/6/14 0:50:00,2017/6/14 3:50:00,0.1
2017/6/14 4:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 4:00:00,2017/6/14 3:00:00,2017/6/14 4:00:00,0,2017/6/14 3:00:00,2017/6/14 4:00:00,0,2017/6/14 1:00:00,2017/6/14 4:00:00,0.1
2017/6/14 4:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 4:10:00,2017/6/14 4:00:00,2017/6/14 4:10:00,0,2017/6/14 3:10:00,2017/6/14 4:10:00,0,2017/6/14 1:10:00,2017/6/14 4:10:00,0.1
2017/6/14 4:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 4:20:00,2017/6/14 4:00:00,2017/6/14 4:20:00,0,2017/6/14 3:20:00,2017/6/14 4:20:00,0,2017/6/14 1:20:00,2017/6/14 4:20:00,0.1
2017/6/14 4:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 4:30:00,2017/6/14 4:00:00,2017/6/14 4:30:00,0,2017/6/14 3:30:00,2017/6/14 4:30:00,0,2017/6/14 1:30:00,2017/6/14 4:30:00,0.1
2017/6/14 4:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 4:40:00,2017/6/14 4:00:00,2017/6/14 4:40:00,0,2017/6/14 3:40:00,2017/6/14 4:40:00,0,2017/6/14 1:40:00,2017/6/14 4:40:00,0.1
2017/6/14 5:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 4:50:00,2017/6/14 4:00:00,2017/6/14 4:50:00,0,2017/6/14 3:50:00,2017/6/14 4:50:00,0,2017/6/14 1:50:00,2017/6/14 4:50:00,0.1
2017/6/14 5:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 5:00:00,2017/6/14 4:00:00,2017/6/14 5:00:00,0,2017/6/14 4:00:00,2017/6/14 5:00:00,0,2017/6/14 2:00:00,2017/6/14 5:00:00,0.1
2017/6/14 5:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 5:20:00,2017/6/14 5:00:00,2017/6/14 5:20:00,0,2017/6/14 4:20:00,2017/6/14 5:20:00,0,2017/6/14 2:20:00,2017/6/14 5:20:00,0
2017/6/14 5:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 5:20:00,2017/6/14 5:00:00,2017/6/14 5:20:00,0,2017/6/14 4:20:00,2017/6/14 5:20:00,0,2017/6/14 2:20:00,2017/6/14 5:20:00,0
2017/6/14 5:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 5:30:00,2017/6/14 5:00:00,2017/6/14 5:30:00,0,2017/6/14 4:30:00,2017/6/14 5:30:00,0,2017/6/14 2:30:00,2017/6/14 5:30:00,0
2017/6/14 5:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 5:40:00,2017/6/14 5:00:00,2017/6/14 5:40:00,0,2017/6/14 4:40:00,2017/6/14 5:40:00,0,2017/6/14 2:40:00,2017/6/14 5:40:00,0
2017/6/14 6:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 5:50:00,2017/6/14 5:00:00,2017/6/14 5:50:00,0,2017/6/14 4:50:00,2017/6/14 5:50:00,0,2017/6/14 2:50:00,2017/6/14 5:50:00,0
2017/6/14 6:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 6:10:00,2017/6/14 6:00:00,2017/6/14 6:10:00,0,2017/6/14 5:10:00,2017/6/14 6:10:00,0,2017/6/14 3:10:00,2017/6/14 6:10:00,0
2017/6/14 6:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 6:20:00,2017/6/14 6:00:00,2017/6/14 6:20:00,0,2017/6/14 5:20:00,2017/6/14 6:20:00,0,2017/6/14 3:20:00,2017/6/14 6:20:00,0
2017/6/14 6:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 6:20:00,2017/6/14 6:00:00,2017/6/14 6:20:00,0,2017/6/14 5:20:00,2017/6/14 6:20:00,0,2017/6/14 3:20:00,2017/6/14 6:20:00,0
2017/6/14 6:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 6:30:00,2017/6/14 6:00:00,2017/6/14 6:30:00,0,2017/6/14 5:30:00,2017/6/14 6:30:00,0,2017/6/14 3:30:00,2017/6/14 6:30:00,0
2017/6/14 6:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 6:40:00,2017/6/14 6:00:00,2017/6/14 6:40:00,0,2017/6/14 5:40:00,2017/6/14 6:40:00,0,2017/6/14 3:40:00,2017/6/14 6:40:00,0
2017/6/14 7:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 6:50:00,2017/6/14 6:00:00,2017/6/14 6:50:00,0,2017/6/14 5:50:00,2017/6/14 6:50:00,0,2017/6/14 3:50:00,2017/6/14 6:50:00,0
2017/6/14 7:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 7:00:00,2017/6/14 6:00:00,2017/6/14 7:00:00,0,2017/6/14 6:00:00,2017/6/14 7:00:00,0,2017/6/14 4:00:00,2017/6/14 7:00:00,0
2017/6/14 7:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 7:10:00,2017/6/14 7:00:00,2017/6/14 7:10:00,0,2017/6/14 6:10:00,2017/6/14 7:10:00,0,2017/6/14 4:10:00,2017/6/14 7:10:00,0
2017/6/14 7:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 7:30:00,2017/6/14 7:00:00,2017/6/14 7:30:00,0,2017/6/14 6:30:00,2017/6/14 7:30:00,0,2017/6/14 4:30:00,2017/6/14 7:30:00,0
2017/6/14 7:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 7:30:00,2017/6/14 7:00:00,2017/6/14 7:30:00,0,2017/6/14 6:30:00,2017/6/14 7:30:00,0,2017/6/14 4:30:00,2017/6/14 7:30:00,0
2017/6/14 7:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 7:40:00,2017/6/14 7:00:00,2017/6/14 7:40:00,0,2017/6/14 6:40:00,2017/6/14 7:40:00,0,2017/6/14 4:40:00,2017/6/14 7:40:00,0
2017/6/14 8:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 7:50:00,2017/6/14 7:00:00,2017/6/14 7:50:00,0,2017/6/14 6:50:00,2017/6/14 7:50:00,0,2017/6/14 4:50:00,2017/6/14 7:50:00,0
2017/6/14 8:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 8:10:00,2017/6/14 8:00:00,2017/6/14 8:10:00,0,2017/6/14 7:10:00,2017/6/14 8:10:00,0,2017/6/14 5:10:00,2017/6/14 8:10:00,0
2017/6/14 8:26:06,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 8:20:00,2017/6/14 8:00:00,2017/6/14 8:20:00,0,2017/6/14 7:20:00,2017/6/14 8:20:00,0,2017/6/14 5:20:00,2017/6/14 8:20:00,0
2017/6/14 8:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 8:30:00,2017/6/14 8:00:00,2017/6/14 8:30:00,0,2017/6/14 7:30:00,2017/6/14 8:30:00,0,2017/6/14 5:30:00,2017/6/14 8:30:00,0
2017/6/14 8:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 8:30:00,2017/6/14 8:00:00,2017/6/14 8:30:00,0,2017/6/14 7:30:00,2017/6/14 8:30:00,0,2017/6/14 5:30:00,2017/6/14 8:30:00,0
2017/6/14 8:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 8:40:00,2017/6/14 8:00:00,2017/6/14 8:40:00,0,2017/6/14 7:40:00,2017/6/14 8:40:00,0,2017/6/14 5:40:00,2017/6/14 8:40:00,0
2017/6/14 9:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 8:50:00,2017/6/14 8:00:00,2017/6/14 8:50:00,0,2017/6/14 7:50:00,2017/6/14 8:50:00,0,2017/6/14 5:50:00,2017/6/14 8:50:00,0
2017/6/14 9:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 9:00:00,2017/6/14 8:00:00,2017/6/14 9:00:00,0,2017/6/14 8:00:00,2017/6/14 9:00:00,0,2017/6/14 6:00:00,2017/6/14 9:00:00,0
2017/6/14 9:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 9:20:00,2017/6/14 9:00:00,2017/6/14 9:20:00,0,2017/6/14 8:20:00,2017/6/14 9:20:00,0,2017/6/14 6:20:00,2017/6/14 9:20:00,0
2017/6/14 9:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 9:30:00,2017/6/14 9:00:00,2017/6/14 9:30:00,0,2017/6/14 8:30:00,2017/6/14 9:30:00,0,2017/6/14 6:30:00,2017/6/14 9:30:00,0
2017/6/14 9:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 9:40:00,2017/6/14 9:00:00,2017/6/14 9:40:00,0,2017/6/14 8:40:00,2017/6/14 9:40:00,0,2017/6/14 6:40:00,2017/6/14 9:40:00,0
2017/6/14 9:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 9:50:00,2017/6/14 9:00:00,2017/6/14 9:50:00,0,2017/6/14 8:50:00,2017/6/14 9:50:00,0,2017/6/14 6:50:00,2017/6/14 9:50:00,0
2017/6/15 0:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/14 23:50:00,2017/6/14 23:00:00,2017/6/14 23:50:00,2.3,2017/6/14 22:50:00,2017/6/14 23:50:00,2.4,2017/6/14 20:50:00,2017/6/14 23:50:00,3.8
2017/6/15 0:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15,2017/6/14 23:00:00,2017/6/15,3.2,2017/6/14 23:00:00,2017/6/15,3.2,2017/6/14 21:00:00,2017/6/15,4.6
2017/6/15 0:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 0:10:00,2017/6/15,2017/6/15 0:10:00,0.2,2017/6/14 23:10:00,2017/6/15 0:10:00,2.7,2017/6/14 21:10:00,2017/6/15 0:10:00,4.8
2017/6/15 0:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 0:30:00,2017/6/15,2017/6/15 0:30:00,0.5,2017/6/14 23:30:00,2017/6/15 0:30:00,2.2,2017/6/14 21:30:00,2017/6/15 0:30:00,4.9
2017/6/15 0:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 0:40:00,2017/6/15,2017/6/15 0:40:00,0.6,2017/6/14 23:40:00,2017/6/15 0:40:00,2.1,2017/6/14 21:40:00,2017/6/15 0:40:00,5
2017/6/15 0:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 0:50:00,2017/6/15,2017/6/15 0:50:00,0.7,2017/6/14 23:50:00,2017/6/15 0:50:00,1.6,2017/6/14 21:50:00,2017/6/15 0:50:00,4.8
2017/6/15 1:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 1:00:00,2017/6/15,2017/6/15 1:00:00,0.8,2017/6/15,2017/6/15 1:00:00,0.8,2017/6/14 22:00:00,2017/6/15 1:00:00,4.4
2017/6/15 1:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 1:10:00,2017/6/15 1:00:00,2017/6/15 1:10:00,0,2017/6/15 0:10:00,2017/6/15 1:10:00,0.6,2017/6/14 22:10:00,2017/6/15 1:10:00,4.3
2017/6/15 1:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 1:20:00,2017/6/15 1:00:00,2017/6/15 1:20:00,0.1,2017/6/15 0:20:00,2017/6/15 1:20:00,0.5,2017/6/14 22:20:00,2017/6/15 1:20:00,4.3
2017/6/15 1:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 1:30:00,2017/6/15 1:00:00,2017/6/15 1:30:00,0.1,2017/6/15 0:30:00,2017/6/15 1:30:00,0.4,2017/6/14 22:30:00,2017/6/15 1:30:00,4.3
2017/6/15 1:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 1:40:00,2017/6/15 1:00:00,2017/6/15 1:40:00,0.1,2017/6/15 0:40:00,2017/6/15 1:40:00,0.3,2017/6/14 22:40:00,2017/6/15 1:40:00,4.2
2017/6/15 1:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 1:40:00,2017/6/15 1:00:00,2017/6/15 1:40:00,0.1,2017/6/15 0:40:00,2017/6/15 1:40:00,0.3,2017/6/14 22:40:00,2017/6/15 1:40:00,4.2
2017/6/15 10:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 9:50:00,2017/6/15 9:00:00,2017/6/15 9:50:00,0,2017/6/15 8:50:00,2017/6/15 9:50:00,0,2017/6/15 6:50:00,2017/6/15 9:50:00,0.1
2017/6/15 10:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 9:50:00,2017/6/15 9:00:00,2017/6/15 9:50:00,0,2017/6/15 8:50:00,2017/6/15 9:50:00,0,2017/6/15 6:50:00,2017/6/15 9:50:00,0.1
2017/6/15 10:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 10:10:00,2017/6/15 10:00:00,2017/6/15 10:10:00,0.1,2017/6/15 9:10:00,2017/6/15 10:10:00,0.1,2017/6/15 7:10:00,2017/6/15 10:10:00,0.2
2017/6/15 10:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 10:30:00,2017/6/15 10:00:00,2017/6/15 10:30:00,1,2017/6/15 9:30:00,2017/6/15 10:30:00,1,2017/6/15 7:30:00,2017/6/15 10:30:00,1.1
2017/6/15 10:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 10:40:00,2017/6/15 10:00:00,2017/6/15 10:40:00,1.9,2017/6/15 9:40:00,2017/6/15 10:40:00,1.9,2017/6/15 7:40:00,2017/6/15 10:40:00,2
2017/6/15 10:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 10:40:00,2017/6/15 10:00:00,2017/6/15 10:40:00,1.9,2017/6/15 9:40:00,2017/6/15 10:40:00,1.9,2017/6/15 7:40:00,2017/6/15 10:40:00,2
2017/6/15 11:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 10:50:00,2017/6/15 10:00:00,2017/6/15 10:50:00,2.9,2017/6/15 9:50:00,2017/6/15 10:50:00,2.9,2017/6/15 7:50:00,2017/6/15 10:50:00,3
2017/6/15 11:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 11:00:00,2017/6/15 10:00:00,2017/6/15 11:00:00,4.3,2017/6/15 10:00:00,2017/6/15 11:00:00,4.3,2017/6/15 8:00:00,2017/6/15 11:00:00,4.4
2017/6/15 11:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 11:10:00,2017/6/15 11:00:00,2017/6/15 11:10:00,0.6,2017/6/15 10:10:00,2017/6/15 11:10:00,4.8,2017/6/15 8:10:00,2017/6/15 11:10:00,4.9
2017/6/15 11:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 11:30:00,2017/6/15 11:00:00,2017/6/15 11:30:00,0.9,2017/6/15 10:30:00,2017/6/15 11:30:00,4.2,2017/6/15 8:30:00,2017/6/15 11:30:00,5.2
2017/6/15 11:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/15 11:40:00,2017/6/15 11:00:00,2017/6/15 11:40:00,1.2,2017/6/15 10:40:00,2017/6/15 11:40:00,3.6,2017/6/15 8:40:00,2017/6/15 11:40:00,5.5
